dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Gowalla,0.5,0.7,0.5,1,0.02,0.10857414010392415,0.14192950735328844,0.09281829632607594,0.18289085106949765,0.09408686551543695,0.09301412872841444,0.36159079016221873,0.5601779173207745,0.771847200418629
Gowalla,0.5,0.7,0.5,3,0.005,0.10637388374816645,0.13971168655996422,0.08905778610746715,0.18027314785899745,0.09256933542647829,0.09221611721611722,0.3456305599162742,0.5520669806384092,0.772632129774987
Gowalla,0.5,0.7,0.5,3,0.01,0.10619233033894357,0.1393770882042147,0.0905368775931547,0.17958401307379282,0.09118262689691262,0.09118262689691262,0.35190999476713763,0.5575614861329147,0.772632129774987
Gowalla,0.5,0.7,0.5,3,0.02,0.10966432994317957,0.1428858447097519,0.09281034131837078,0.18260075310289295,0.09474097331240189,0.09332810047095762,0.3642072213500785,0.5685504971219257,0.7765567765567766
Gowalla,0.5,0.7,0.5,5,0.005,0.10553582438467611,0.1396892111680326,0.08942614672839487,0.18015851539896416,0.09167974882260596,0.09222919937205654,0.34746206174777605,0.5491889063317634,0.7687074829931972
Gowalla,0.5,0.7,0.5,5,0.01,0.10817044538366885,0.14111693940473025,0.09215190873093111,0.18194395571354977,0.09366823652537938,0.09275248560962847,0.36446886446886445,0.5570381998953428,0.7783882783882784
Gowalla,0.5,0.7,0.5,5,0.02,0.10439003823619708,0.1389776623744655,0.08595778862977115,0.17845857536473883,0.09018838304552591,0.09221611721611722,0.3500784929356358,0.5418628990057561,0.7671376242804814
Gowalla,0.5,0.7,0.5,10,0.005,0.10737864940231394,0.14018517449496862,0.08860737312995437,0.17842769888510238,0.09222919937205651,0.09196755625327055,0.3568812140240712,0.5512820512820513,0.7655677655677655
Gowalla,0.5,0.7,0.5,10,0.01,0.10937154224123821,0.14262710782468072,0.09330218030492189,0.18397948860597388,0.09382522239665098,0.09215070643642073,0.3626373626373626,0.5709052851909995,0.782051282051282
Gowalla,0.5,0.7,0.5,10,0.02,0.1090846188384815,0.1425893926845841,0.09200247319584799,0.18321305901488005,0.09408686551543695,0.09311878597592885,0.36891679748822603,0.5635792778649922,0.7773417059131345
Gowalla,0.5,0.7,1.0,1,0.005,0.1118815681858135,0.14521653106768442,0.09415968274207316,0.1850582628281412,0.09623233908948195,0.09551282051282053,0.3686551543694401,0.5680272108843537,0.7744636316064888
Gowalla,0.5,0.7,1.0,1,0.01,0.10513222916533915,0.14022197029432515,0.08830376536796565,0.18120449816351092,0.09136577708006278,0.09271323914181058,0.34955520669806384,0.5452642595499738,0.7708006279434851
Gowalla,0.5,0.7,1.0,1,0.02,0.10613761691962031,0.14122079034333365,0.0904740916548159,0.18357153929904696,0.09293563579277866,0.09378597592883309,0.36577708006279436,0.5572998430141287,0.7744636316064888
Gowalla,0.5,0.7,1.0,3,0.005,0.10638493774164193,0.1413226270853318,0.09066383958183279,0.1830999050352967,0.09157509157509157,0.09270015698587128,0.35478806907378335,0.5504971219256933,0.7702773417059131
Gowalla,0.5,0.7,1.0,3,0.01,0.10808645198800497,0.13933419925395263,0.09253446223540868,0.17891412063287385,0.09534275248560962,0.09232077446363161,0.35034013605442177,0.5633176347462062,0.7642595499738357
Gowalla,0.5,0.7,1.0,3,0.02,0.10822980857018559,0.14270730296279263,0.09165412047434945,0.18470278326207437,0.09306645735217163,0.09276556776556777,0.3534798534798535,0.5536368393511251,0.7723704866562009
Gowalla,0.5,0.7,1.0,5,0.005,0.10690359551235404,0.14112891825691998,0.09029287192437063,0.18188728020851483,0.0934850863422292,0.09353741496598642,0.35714285714285715,0.5559916274201988,0.7778649921507065
